what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740407179
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740407241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740407285
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740407292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740407310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740423457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411740424516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740437067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740437785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411740438654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740449317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740472233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740474905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411740479019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740490655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411740490662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740490926
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740490984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740491025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740491033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740491051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740495115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411740497001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740506600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740507303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411740511802
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740513323
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740526033
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740543772
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740548350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740557201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740561232
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740561349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740565673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740583987
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740584790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740588943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740595070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740613966
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740614083
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740619201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411740624215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740624865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411740628329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740640266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740656921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740662887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740663339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740663677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411740664896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411740670413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740673531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740957840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740980751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740981172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411740981429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411740981995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411740983235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411740997364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741006902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741036843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741064997
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1411741066082
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1411741077386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741090491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741097724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411741097731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741097995
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411741098049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741098090
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411741098098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741098114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741105790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411741106473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411741111364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411741114485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411741114732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411741119364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741130562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741159146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411741159154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741159419
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411741159472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741159517
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411741159525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741159541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741163576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411741165252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411741173277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411741181758
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1411741211650
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1411741222634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741277963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741283478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411741300229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742091207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411742103664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742106765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742135092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742144218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742147302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742149984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742162233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411742162242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742162506
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742162565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742162606
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742162616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742162633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742168786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411742170078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411742171689
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742200901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742207336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742208333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742210829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742217939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411742217947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742218219
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742218285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742218359
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742218366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742218383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742222523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411742223257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411742226239
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742227644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742229970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742266357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742268646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742276199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411742276206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742276470
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742276530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742276571
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742276579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742276597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742279237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411742280408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411742296816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411742298268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411742298973
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1411742303681
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742303741
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742303785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742312392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411742313223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411742315482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411742315891
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742317584
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1411742332885
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742332919
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742339973
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742353349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742354594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742355837
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742358568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742368617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742376737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742380837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742391960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411742391969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742392242
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742392339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742392382
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411742392389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742392408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411742398134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411742399295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411743469882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411743472536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411743474630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411743475320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411743476037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1411743476402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411743477221
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411743480024
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411743481247
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411743482306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411743483362
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411743484905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411743489553
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411743495392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411744866136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411747908572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411747909497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411753097843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411753101171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411915775898
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915797761
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915807221
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915809509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411915819995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1411915820012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411915825507
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915827929
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915851332
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915855593
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915856433
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915866276
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915867315
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915883785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915894810
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915895622
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915900858
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915902697
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915910130
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411915912219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916386676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916404450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916406606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916408106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411916408136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916432012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916433528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411916441263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917193083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411917193096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917193362
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411917193421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917193465
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411917193473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917193494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917198261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411917199806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917205453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917205769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917206296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917211038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917212443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917213177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917214123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411917226523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411917240199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917251916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917256851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917258328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917267958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411917267966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917268231
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411917268290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917268335
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411917268343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917268361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917271272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411917272583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917278101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917278299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917278688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411917279052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917351666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411917357780
