what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411955187028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411955187304
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411955219230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411955219260
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411955219273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411955227604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411955232901
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411955232908
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1411955232919
error,log,,,"Unhandled event loop exception",1411955232922
error,log,,,"Unhandled event loop exception",1411955232925
error,log,,,"Unhandled event loop exception",1411955232928
error,log,,,"Unhandled event loop exception",1411955232930
error,log,,,"Unhandled event loop exception",1411955232932
error,log,,,"Unhandled event loop exception",1411955232935
error,log,,,"Unhandled event loop exception",1411955232938
error,log,,,"Unhandled event loop exception",1411955232940
error,log,,,"Unhandled event loop exception",1411955232943
error,log,,,"Unhandled event loop exception",1411955232945
error,log,,,"Unhandled event loop exception",1411955232947
error,log,,,"Unhandled event loop exception",1411955232950
error,log,,,"Unhandled event loop exception",1411955232952
error,log,,,"Unhandled event loop exception",1411955232955
error,log,,,"Unhandled event loop exception",1411955232957
error,log,,,"Unhandled event loop exception",1411955232959
error,log,,,"Unhandled event loop exception",1411955232962
error,log,,,"Unhandled event loop exception",1411955232964
error,log,,,"Unhandled event loop exception",1411955232967
error,log,,,"Unhandled event loop exception",1411955232969
error,log,,,"Unhandled event loop exception",1411955232971
error,log,,,"Unhandled event loop exception",1411955232974
error,log,,,"Unhandled event loop exception",1411955232976
error,log,,,"Unhandled event loop exception",1411955232979
error,log,,,"Unhandled event loop exception",1411955232981
error,log,,,"Unhandled event loop exception",1411955232984
error,log,,,"Unhandled event loop exception",1411955232986
error,log,,,"Unhandled event loop exception",1411955232988
error,log,,,"Unhandled event loop exception",1411955232991
error,log,,,"Unhandled event loop exception",1411955232993
error,log,,,"Unhandled event loop exception",1411955233000
error,log,,,"Unhandled event loop exception",1411955233003
error,log,,,"Unhandled event loop exception",1411955233006
error,log,,,"Unhandled event loop exception",1411955233008
error,log,,,"Unhandled event loop exception",1411955233010
error,log,,,"Unhandled event loop exception",1411955233013
error,log,,,"Unhandled event loop exception",1411955233015
error,log,,,"Unhandled event loop exception",1411955233018
error,log,,,"Unhandled event loop exception",1411955233020
error,log,,,"Unhandled event loop exception",1411955233022
error,log,,,"Unhandled event loop exception",1411955233025
error,log,,,"Unhandled event loop exception",1411955233027
error,log,,,"Unhandled event loop exception",1411955233030
error,log,,,"Unhandled event loop exception",1411955233032
error,log,,,"Unhandled event loop exception",1411955233035
error,log,,,"Unhandled event loop exception",1411955233038
error,log,,,"Unhandled event loop exception",1411955233041
error,log,,,"Unhandled event loop exception",1411955233043
error,log,,,"Unhandled event loop exception",1411955233046
error,log,,,"Unhandled event loop exception",1411955233049
error,log,,,"Unhandled event loop exception",1411955233052
error,log,,,"Unhandled event loop exception",1411955233055
error,log,,,"Unhandled event loop exception",1411955233058
error,log,,,"Unhandled event loop exception",1411955233061
error,log,,,"Unhandled event loop exception",1411955233064
error,log,,,"Unhandled event loop exception",1411955233066
error,log,,,"Unhandled event loop exception",1411955233069
error,log,,,"Unhandled event loop exception",1411955233072
error,log,,,"Unhandled event loop exception",1411955233074
error,log,,,"Unhandled event loop exception",1411955233077
error,log,,,"Unhandled event loop exception",1411955233079
error,log,,,"Unhandled event loop exception",1411955233082
error,log,,,"Unhandled event loop exception",1411955233085
error,log,,,"Unhandled event loop exception",1411955233087
error,log,,,"Unhandled event loop exception",1411955233090
error,log,,,"Unhandled event loop exception",1411955233093
error,log,,,"Unhandled event loop exception",1411955233095
error,log,,,"Unhandled event loop exception",1411955233098
error,log,,,"Unhandled event loop exception",1411955233101
error,log,,,"Unhandled event loop exception",1411955233103
error,log,,,"Unhandled event loop exception",1411955233106
error,log,,,"Unhandled event loop exception",1411955233109
error,log,,,"Unhandled event loop exception",1411955233111
error,log,,,"Unhandled event loop exception",1411955233114
error,log,,,"Unhandled event loop exception",1411955233117
error,log,,,"Unhandled event loop exception",1411955233119
error,log,,,"Unhandled event loop exception",1411955233122
